"","S1","S10","S11","S12","S16","S17","S18","S4","S5","S7","D05E01","D05E02","D05E03","D05E04","D05E05","D05E06","D05E07","D05E08","D05E09","D05E10","D08E01","D08E02","D08E03","D08E04","D08E05","D08E06","D08E07","D08E08","D08E09","D08E10","D14E01","D14E02","D14E03","D14E04","D14E05","D14E06","D14E07","D14E08","D14E09","D14E10","D21E01","D21E02","D21E03","D21E04","D21E05","D21E06","D21E07","D21E08","D21E09","D21E10","D28E01","D28E02","D28E03","D28E04","D28E05","D28E06","D28E07","D28E08","D28E09","D28E10","D35E01","D35E02","D35E03","D35E04","D35E05","D35E06","D35E07","D35E08","D35E09","D35E10","D42E01","D42E02","D42E03","D42E04","D42E05","D42E06","D42E07","D42E08","D42E09","D42E10"
"87620",12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,15.7399651532564,15.9889730904534,15.706900667053,15.7975348792276,15.8939887711338,16.3815260529522,15.3242508791009,15.8428904671527,15.5517382974306,12.2513344646589,12.2513344646589,12.2513344646589,15.9291890466311,15.4879970037653,16.2894065510915,16.3738167507927,12.2513344646589,16.4827764509878,16.852675800159,16.3313718489603,15.4187420607208,15.0413596997455,15.2154950814845,16.3470676571659,15.930206021982,16.2148123823095,15.9869086246977,15.8948177633079,15.3395716783847,15.6285879343101,12.2513344646589,14.180064544467,15.3922503316056,14.5129256017246,14.6777746884785,15.5803763529463,12.2513344646589,14.9796038240745,12.2513344646589,12.2513344646589,13.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589,12.2513344646589
"87634",12.3216462909914,12.3216462909914,12.3216462909914,12.3216462909914,12.3216462909914,12.3216462909914,12.3216462909914,12.3216462909914,12.3216462909914,12.3216462909914,15.807002658586,15.504881043036,15.231446209184,15.1359897828705,13.3236177632916,14.6858438114261,16.3739016926539,14.268322684628,14.7225407359694,14.9320763086217,14.6508834566687,15.1500645790815,15.6657522753879,14.0780673932603,14.0138460527313,15.6714304941852,14.132740694199,14.2862689626798,14.1491119907069,14.488467811145,14.6987046667703,15.8355076639189,15.6273913862218,13.8101699376647,15.4321177462487,13.9296282830246,14.1683587272239,13.3216462909914,13.3590631836783,15.7307089390675,14.9938229367459,14.5454471816781,15.2630857704045,16.4899263383868,13.8838842416909,15.5968012341764,13.8068516621924,12.3216462909914,14.4058062689363,14.7977628351506,15.2559506200341,16.2611399775538,16.2479275134436,14.6358314640119,14.4028122273774,15.6645306171135,14.0338531303504,13.5560269927247,14.3792429726701,13.6022349013411,17.1578797940121,17.0532577339252,16.7170069652114,15.4752584487821,13.9495531708548,12.3216462909914,14.2287435481723,14.3247431104944,14.2131801809446,12.3216462909914,17.0531304326237,16.3378831856339,16.6678322659072,14.4695146347084,14.8815441807001,15.4954490869143,14.0656685673926,14.1413887227814,12.3216462909914,15.208958268135
"87635",13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,16.5372335701156,13.6326544701095,16.368352989661,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,16.1172169499677,15.6118028955874,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,15.2462210159862,17.017384780516,15.7128762399654,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,16.758743723821,16.881305185414,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,13.6326544701095,14.6831042734777,16.6508133531656,15.8764929653976,15.5215084281774,16.4475675741951,13.6326544701095,13.6326544701095,13.6326544701095,18.6097991621636,13.6326544701095,13.6326544701095,18.7284021851457,13.6326544701095,14.6326544701095,14.9655137539789,16.6052335305512,13.6326544701095,16.5203577884385,13.6326544701095,16.3907063728728,13.6326544701095,17.658734487647,13.6326544701095,15.596888567028,15.7879025593914,15.7047682393626,13.6326544701095,18.9015592928913,13.6326544701095,18.4008210790479,13.6326544701095,13.6326544701095
"87786",14.2657249144862,14.2657249144862,14.2657249144862,14.2657249144862,14.2657249144862,14.2657249144862,14.2657249144862,14.2657249144862,14.2657249144862,14.2657249144862,17.8970713971262,17.5433415143957,17.5091254969496,16.8458207939916,16.8406058361563,17.1332827173751,16.3218752608496,17.174662407195,17.3424566870775,16.995546349359,17.9164801433123,17.3155210876562,18.1588906976497,16.9798940486185,17.1050798173881,16.919282347859,16.5032977958582,16.6723148372002,17.3117749183514,17.0134426312878,17.3417012334126,17.3289465990297,17.4619989413859,17.0032433839202,16.4371668664398,16.4741812431938,16.7371416936526,16.8589644480589,16.2451255684588,17.6065859431186,17.6996402271313,16.9453180889049,18.090500133216,16.1053765639993,16.078817949962,16.5493484971571,16.4915243197656,16.3584623361244,16.4245763853663,17.0276036760645,16.7280002003899,18.0099215377196,17.5605045023198,15.9428580941477,15.9901482937763,14.2657249144862,16.5318383228332,15.2657249144862,16.3263943743741,16.379564513628,17.2985280167429,18.1628338415787,17.317951333198,16.9082870607257,17.4225083109359,16.5179461405644,16.7432171513946,17.2943066327512,16.5908209309305,16.9365114216133,17.9800614593014,17.480269540584,18.7703832182819,17.1079219829499,16.5903238884439,16.2330578869105,17.5500853985768,16.3602641285915,17.7008731551403,17.5071674740522
"87846",14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,17.1516409213196,16.6587275154954,17.4114034041806,16.5688467928858,16.8245113084407,17.2860794069601,17.8789369934554,16.0579494292499,17.1767672656142,15.9618566159224,16.4792908214843,16.2751242069895,16.6196898310466,17.9410820038603,16.8875776268883,16.2774327085901,18.0043466702747,17.4524906140986,17.5045009117905,16.6575557154384,16.1276921162704,15.9641377714254,16.9191775816267,17.467915948289,16.9987226354765,17.7061722171304,16.5652508634933,16.5732033769134,17.7994713574456,17.2299078146072,15.9504419859815,14.1298464596551,16.1484169982782,17.9960486238124,18.3025764541967,14.1298464596551,17.6067377391774,18.1198732688465,14.1298464596551,14.1298464596551,15.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551,14.1298464596551
"87854",17.2785719644865,17.2785719644865,17.2785719644865,17.2785719644865,17.2785719644865,17.2785719644865,17.2785719644865,17.2785719644865,17.2785719644865,17.2785719644865,21.7190574533145,20.3067303638323,21.5035714958625,21.9597808932554,21.6886980932973,21.5361831741815,23.4291514293239,22.3303531605527,22.8534795631587,21.9892829215104,21.2140807296775,22.8248591289858,21.6748991225786,22.4056458087095,21.4959042978843,21.5576090699418,22.6500656626878,23.0461050093698,22.1964082196512,22.0426396220706,21.5224914979246,22.9082564541979,21.7701662225911,22.6374564794059,21.9313160755982,22.1086389876924,21.4422717927192,21.4543816350433,22.4511290924489,22.2149069245993,22.6105774710267,21.6771299066388,20.8520356685611,22.9809037982306,22.3761208838154,21.4774988942573,21.8084606905958,22.8973221992764,22.1512795185971,21.6475027827149,21.4642376179971,21.2648554695309,22.7055168037991,22.6132892561694,21.5724166646136,22.4029594756943,22.5791446515764,18.2785719644865,21.6002985991128,22.8151043462008,21.6906809298272,21.8722311081601,21.753086956424,22.9385293445308,21.5097933641248,22.5031301046908,21.6445481370334,22.3769671334587,21.8134496745335,23.424107327855,21.6963164080002,21.531902557495,22.4558115675714,21.8456516038964,21.1588580392764,22.6850524481266,21.2968534889938,22.7387264470034,21.6018578209563,22.6383848698451
"87855",13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,18.2203924991114,17.4516699318192,15.6149685951321,15.7243539711404,16.2064802288746,15.9235596202957,15.6375871533277,13.7797706445844,13.7797706445844,13.7797706445844,19.2465712908192,20.3083479189567,20.5063598865263,15.997774893251,15.7607199474656,15.8666269469171,15.8352609186275,13.7797706445844,13.7797706445844,13.7797706445844,19.4083090065216,19.332556724374,13.7797706445844,15.791264655214,16.1212097164093,15.897632778915,15.8726989249876,13.7797706445844,13.7797706445844,13.7797706445844,19.4736264854518,18.2643234703366,19.118337864107,13.7797706445844,13.7797706445844,15.22750313445,16.0101346853266,13.7797706445844,13.7797706445844,13.7797706445844,17.3284207365106,19.6624597659573,19.3411278666354,13.7797706445844,13.7797706445844,13.7797706445844,14.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,19.9153440210821,19.3420160538491,19.3623612391134,15.0068520017488,15.1893999018494,15.3907399547687,13.7797706445844,13.7797706445844,13.7797706445844,13.7797706445844,16.788973167277,19.9040494899974,17.0537668268322,15.4448207830894,14.94182708214,15.9368449435286,16.0231695691192
"87856",15.211279947482,15.211279947482,15.211279947482,15.211279947482,15.211279947482,15.211279947482,15.211279947482,15.211279947482,15.211279947482,15.211279947482,19.7474161172681,19.5367727230376,19.325250548282,19.5054588058447,19.1833324945912,18.5002544827999,19.9208674635044,20.3818502532557,18.86423451747,18.0442286729853,18.5093458983006,19.2250120399263,19.6931397999097,19.5279236555569,19.8046698887677,20.6053284939356,18.4393358139108,19.3121716933767,18.6985317250558,18.8856904161099,19.2468681459464,18.5490325670035,19.719156495498,19.3754340340466,20.2319523949521,19.0425651497476,18.8516118061349,16.8287439269171,19.5752105318346,19.1582571165132,19.6692086100182,18.4822092300042,19.297140177073,20.4877527118998,20.6834589943129,20.6676287325583,19.5245072816667,18.9343330081624,16.3348842897927,20.3689635829717,18.9184876806244,18.4685524536365,18.3699721474912,20.3590213470438,20.1585049119169,20.5969995448991,18.7568136444721,16.211279947482,19.3178056338534,18.8283379603824,17.9957119536661,18.7434538527964,17.5828770230153,20.5366143321304,19.5902325017044,19.5216771115299,18.9642111150783,19.4727304975823,18.8703737508492,17.3480970445735,19.6993064101724,19.0329712282233,18.7845677543844,20.7255651353676,20.8113111865852,20.3968618687648,19.8568555762504,19.1197922322211,18.4972164335732,19.9899086189275
"87864",20.0813312942345,18.5212361929887,20.0699584224368,20.5331348333221,19.4806994934629,20.6781066451898,19.6262455450506,20.1740381552289,20.4403998018369,21.3730855130944,21.2347250616308,20.9100058484944,21.6365865660715,21.8746429662664,22.1271804275341,22.1450533477308,21.7969723547146,22.2925404198362,22.3833625770621,21.8089268712658,21.7635544138075,21.7234618042513,21.130945043012,21.5171339905708,21.6000008946172,21.4467445905748,21.4182469067031,21.8406108300542,21.6754006067703,21.5492262704817,21.3153458413158,20.6169561954187,21.2505297428533,21.5865085985861,21.7684468505512,21.6447289921947,21.7002225273937,21.662271991559,21.301210929603,21.9095488771809,21.342900440183,21.4289581589871,21.2791798046679,21.8250146597839,21.6783521236267,21.5572000380309,21.8538958357451,21.4415557074485,22.1033617728145,21.648474325753,21.3473093913074,21.4880504677526,20.9538021388824,22.0571257803523,21.8269995537797,21.7902395051607,21.329926054613,18.4723100637052,21.6047360011484,21.6805131959236,21.520907812838,21.3654478021465,21.5231891093153,21.719940652804,21.3597634989646,21.5916565630336,21.6479190502597,21.3883116485404,21.5672254622283,21.44971541247,20.864124920484,21.4315424919034,21.2222577772069,21.2578038862909,21.0266828278296,21.3649484342133,21.2937427348999,21.2146357287013,21.3691446866129,21.2608736036123
"87865",12.1837904349465,12.1837904349465,12.1837904349465,12.1837904349465,12.1837904349465,12.1837904349465,12.1837904349465,12.1837904349465,12.1837904349465,12.1837904349465,12.1837904349465,13.1837904349465,12.1837904349465,16.1071148865235,16.7007918956214,15.5308025604805,15.6429824184644,16.5009818858689,16.2304895956744,16.4665863377192,13.4384020227968,12.1837904349465,12.1837904349465,15.8564255286255,16.148695035427,15.6970490014397,15.761057714759,16.4212759052906,16.1497074321454,15.9383161197466,12.1837904349465,12.1837904349465,12.1837904349465,15.8078328563777,15.8218736121658,16.1271681447741,16.3122802887475,16.2777595991232,15.3013890177368,15.6343856646339,12.1837904349465,12.1837904349465,12.1837904349465,14.3953333009049,15.598081586462,16.5561767166723,15.7355560239115,15.3643398796521,15.980094939107,16.1871780670039,12.1837904349465,12.1837904349465,12.1837904349465,15.3524917837085,16.5982270091682,15.5910840017602,15.0684424160258,12.1837904349465,15.3564519702218,15.462214676265,12.1837904349465,12.1837904349465,12.1837904349465,12.1837904349465,14.7202977062839,15.1351882188079,15.9697462508145,15.1679668928314,15.6857890716169,15.309938135611,12.1837904349465,12.1837904349465,12.1837904349465,15.3116773703495,15.5906455237236,14.7728300246545,16.3721508798861,15.1801034054629,15.9592775057205,15.5276602636079
"87866",18.2822242212848,18.361219880795,16.4327865479869,12.4420363442099,18.2385166991033,15.3793783670713,15.3556952097338,17.2082915223214,16.7643144080227,18.3172668600015,17.0425357605084,15.5188375374285,16.4808690726628,16.1764458887015,13.4420363442099,14.5476777964645,16.6851046486993,12.4420363442099,14.6989759061328,12.4420363442099,14.8571062515856,17.4860493683057,16.3953165634297,17.4347503798534,15.7707671158296,14.5315642228045,16.4633806841115,16.2428577641085,15.1308922698066,15.1323390642193,15.9884184168079,17.2319805111769,15.9578048938784,16.8397942902026,14.3245321747471,15.498631090846,12.4420363442099,12.4420363442099,15.5247559486468,14.1296854984766,17.0589641314276,16.7473669429205,14.3125993788626,15.9545825649968,16.1679277035383,12.4420363442099,12.4420363442099,15.2247553940005,12.4420363442099,14.5680748695232,15.1502232826778,13.5898851792902,17.5397495115944,15.7109947206604,14.9100336722005,17.5473313731278,18.2171862145611,12.4420363442099,14.518161355757,17.8989792046225,14.7973068872803,14.1020577145127,14.5360043172885,16.6375022497913,12.4420363442099,16.9267824331249,12.4420363442099,15.4796223974789,15.2751060151461,18.2005825595355,14.8974673417219,15.1272286127367,15.5365204275138,16.4919157119431,13.6860627498954,16.0050762419484,12.4420363442099,14.5096513111781,12.4420363442099,16.3141937716681
"87870",15.6939633123329,15.6939633123329,15.6939633123329,15.6939633123329,15.6939633123329,15.6939633123329,15.6939633123329,15.6939633123329,15.6939633123329,15.6939633123329,19.2915799253974,17.69936911265,18.9399235028132,18.5612208095888,18.106205084796,18.1200606486105,20.5174435264979,18.553258043743,19.0982274621071,18.4224261833042,17.5350626995303,19.6543300974228,18.5395639971089,18.9568724067244,18.2493773768603,18.3303348312482,19.3859824349108,18.9963659049018,17.956761828765,18.4615793645265,18.8879613156563,20.6110347062891,18.8879434719296,19.120040392512,18.2801182785811,18.1111764329681,17.8875300304698,17.9134562851559,19.1856981663606,19.0297698062593,19.1533145184617,19.2095390383343,17.8105026010154,19.8510734128157,18.3280086769478,17.9902646533326,18.3494453820272,19.4195611108582,18.7228375425423,18.754244882838,18.6774409347903,18.0940673735994,20.9566058710832,19.2162651007556,19.0803855619463,19.7978657201239,19.5716230427662,16.6939633123329,18.5720636377806,19.335078447747,18.2308788826131,18.7353940553785,18.7808376923977,19.6070611560799,18.1850835131832,19.3808626409368,18.8932926419885,18.8058477636106,19.0426212548145,19.8243714574508,18.7910833783575,18.7895018054806,19.2564091205944,18.7535725989726,18.3231383449793,19.2221203682714,19.1987064103275,19.1197390494619,18.1223275338236,19.1560731980296
"87871",13.428752724983,13.428752724983,13.428752724983,13.428752724983,13.428752724983,13.428752724983,13.428752724983,13.428752724983,13.428752724983,13.428752724983,18.6738369861331,16.0326484463622,18.0571244579054,18.1610974295663,16.5164541242579,17.5007096388966,19.4307138857919,16.7287309984737,17.765668117802,15.4007793938638,16.1455540732584,18.1826416746333,18.1770788354784,18.0027985373624,17.2393001743642,16.7089760804037,18.2000364996308,18.3755528180242,18.6731192565759,17.6952418873967,17.4869528326587,19.5010246628655,18.1309525818838,18.6094204466655,17.7484483915756,18.5085762804474,16.4250191587427,16.2951949558807,18.2570609082228,17.9137951791365,18.6361431132271,18.2337179674957,15.8864110623553,20.0119547212468,18.7131448282376,16.2978476944346,16.3577066297082,17.8913209225333,16.2597800366479,16.9038112528504,16.231183672553,16.8837172202933,20.2917665119436,17.9505900686135,15.8620561334695,18.5885792301907,18.2309586031234,13.428752724983,16.8257414129343,17.8996342468352,16.7869842627185,17.7545678592935,17.8132613767119,18.7754623928233,15.3285346896568,17.3331204008795,15.3451626517333,16.2602947596547,17.3847163076493,18.4958238047903,17.6312339073203,17.0854309636742,15.1550949154253,16.9001120629775,14.428752724983,17.8121146175284,13.428752724983,17.6380964696438,15.2273903166642,17.6418824055743
"87905",13.789890199257,13.789890199257,13.789890199257,13.789890199257,13.789890199257,13.789890199257,13.789890199257,13.789890199257,13.789890199257,13.789890199257,13.789890199257,13.789890199257,13.789890199257,17.0129191055821,16.2826359925853,16.8776436120193,15.6770864520013,15.8840273875005,15.7749414493537,15.9943313365817,13.789890199257,13.789890199257,13.789890199257,16.6579045649463,17.5277060743578,19.2708245582888,15.9313838925394,15.9759598907259,15.9569659660706,16.0964680965136,13.789890199257,13.789890199257,13.789890199257,16.8869825587642,18.4963661926241,16.9054340159519,16.0680014785122,15.9795591689621,16.0996970989011,15.8782185913687,13.789890199257,13.789890199257,13.789890199257,17.8060964430782,17.6011251330805,17.2553974606236,15.9232114039727,15.859947231049,15.8503333661308,16.1435625830247,13.789890199257,13.789890199257,13.789890199257,18.0546573073731,18.2517412795515,17.6864731699942,15.7228075311695,14.789890199257,15.9474086453584,15.7887183326905,13.789890199257,13.789890199257,13.789890199257,18.0821282458996,18.1741015681442,18.4024292073084,16.0408676080917,16.0127554648312,15.958280825169,15.9443689135403,13.789890199257,13.789890199257,13.789890199257,18.347742464614,18.7345409414084,17.8868813727689,16.0114019898801,15.9685093047891,16.1037795524516,15.8423503434138
"87926",13.5353968923118,13.5353968923118,13.5353968923118,13.5353968923118,13.5353968923118,13.5353968923118,13.5353968923118,13.5353968923118,13.5353968923118,13.5353968923118,13.5353968923118,15.3652288492515,15.4653431983355,13.5353968923118,15.2178441311273,13.5353968923118,13.5353968923118,16.1277324138889,16.5878507506943,13.5353968923118,14.7872904265596,16.8067635736641,14.5353968923118,17.1084223602761,13.5353968923118,15.2503354323905,17.2784313082593,16.6855837788324,17.0704983443938,16.502800732595,16.0004842218743,13.5353968923118,15.161879811507,13.5353968923118,16.5661135148079,15.3529055289134,16.0906086743413,15.581200581925,17.4203221225294,16.9004305191776,16.7240474811454,16.420667530493,13.5353968923118,13.5353968923118,17.2289971378303,13.5353968923118,16.3580330060412,17.4878714291778,16.0146089740299,16.9043170922202,16.0911047583765,13.5353968923118,13.5353968923118,15.9339672187489,13.5353968923118,17.6764943059248,17.0128209233589,13.5353968923118,16.4589192069676,17.0960356432276,13.5353968923118,13.5353968923118,13.5353968923118,17.3361578384721,15.5340292503164,13.5353968923118,13.5353968923118,16.6509956151886,16.8851720429535,17.781539014621,13.5353968923118,13.5353968923118,13.5353968923118,16.5840082547691,13.5353968923118,17.4610797091104,15.2713535960356,17.8233610198038,15.5712193544383,16.989915546505
"87971",12.5216004397237,12.5216004397237,12.5216004397237,12.5216004397237,12.5216004397237,12.5216004397237,12.5216004397237,12.5216004397237,12.5216004397237,12.5216004397237,15.1385517992106,15.2885777369927,15.2912786383486,17.0664571350683,16.1081160274119,15.480443114967,16.8136058530403,16.9128308752166,16.4318566663211,17.0092709695442,15.0433263895913,13.7705606626179,15.3172712769986,16.0404823757687,16.1626470193872,16.2839926486076,15.3658098025761,16.4100869216294,15.9139178625025,16.5824507446436,14.9532415907069,14.358170405569,15.1748086771851,16.0555366474265,16.3787859227334,15.9967382762977,16.3951993956662,16.1421270059346,16.5718563157116,15.602698865018,15.0190259792418,15.4170943207627,15.1240405134734,16.6923975554685,16.2691814806451,17.0469108329577,16.9786434344275,16.1639837400996,16.4082136251528,16.6288584445252,14.326710358347,12.5216004397237,12.5216004397237,15.1589646384047,15.2878566418405,15.0027710732029,15.8703165518776,12.5216004397237,15.1214930461978,15.2816765191093,12.5216004397237,12.5216004397237,12.5216004397237,14.0450770519349,13.9657842846621,14.0083410772396,13.5216004397237,16.1387917551419,12.5216004397237,14.6419388368994,12.5216004397237,12.5216004397237,12.5216004397237,14.8531145834403,14.8232179468251,15.3073075555152,15.0931699410145,15.035830072835,14.6273628848826,15.0613289981073
"87975",15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,17.5938725244267,17.7228008618908,17.6983587626075,17.2750241490122,17.1931306752156,17.0900917386812,17.2207184032686,15.464641467371,15.464641467371,15.464641467371,17.7640227731474,17.1933232181122,17.1406101232207,17.5337935810473,16.5409907089321,16.464641467371,17.3284382683497,15.464641467371,15.464641467371,15.464641467371,17.3106127816595,17.3002363592053,17.4371587369087,17.0698588031041,17.043315708302,16.8063482267122,16.8560120757835,15.464641467371,15.464641467371,15.464641467371,16.9381552828981,16.9259600249396,17.4071017597753,16.848598491079,16.8487696278309,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371,15.464641467371
"87980",18.6139189283445,18.8342549949652,18.472230722817,18.3034418633706,16.0457276712787,19.3590975102672,19.310082412107,16.0457276712787,18.5530705073401,18.2033193231654,18.9630992765777,19.2587316398868,19.4136837047944,18.7280666518784,18.4097099711669,18.6786964109148,19.1017551557509,18.7497679712438,18.867737232254,18.5000404709045,19.1332576282047,19.6229187007237,18.8684578569034,19.2334792498051,18.4897617397787,18.795652867259,19.3263504822371,18.8219016319185,18.779062047784,18.8306173298904,18.4938046426198,19.1343536180788,18.9414861132971,19.0965942043079,18.808672002606,18.5817191632397,19.0778197281235,18.8255830492143,19.3225619524664,19.5032317895049,19.0738774366102,18.7467340834118,18.9403422763902,18.5264610316645,19.087478380305,18.8575679878804,19.4994722125616,18.7565270044531,19.2823916589591,19.5982906269931,19.5093478314969,19.293170756632,20.0087117385108,19.3534699273598,19.1267447980578,19.4259104429355,19.7599840555041,19.3409497290482,19.4458029575835,19.7331825235941,18.7380625639123,18.7170170093745,18.1814386161467,19.0391868126966,19.4780250006251,17.0457276712787,18.5220527444916,19.6746405574712,18.6378206122923,18.2970281963224,18.4328599341774,18.3256568091843,18.7711154386451,18.2448701539281,17.8662345222236,19.3230283641868,19.3403543292238,19.3855886009041,19.5637995535035,19.7422074468675
"88002",15.6817325512368,15.765519207141,15.2666767535144,16.4505507989515,15.1548181090521,16.1874680656731,15.6503786353977,16.4012295301249,16.1892454501145,16.5174233413965,17.6130844017288,16.8674356088202,17.5774878375881,17.7536280905704,17.5367101275118,18.1546747420187,18.0494178457998,18.1723493709662,18.6697328335101,17.6120189595432,17.6729639315544,18.5757829646585,17.0501781369937,17.2240016741981,17.2957510010473,17.6327325604958,16.8664337665615,17.5249701504498,17.5064935473335,17.6336125598594,18.1407698702115,17.8542657550153,18.2465921654418,17.7111493665689,18.3046899929331,17.7067927717521,17.1745843904694,16.9924958323925,17.10756446429,17.1826853151552,17.9756184992843,17.6271134741431,16.6744405686744,17.8319875532166,17.4273619546499,16.8793080277519,17.335276941788,17.3903957032725,18.2389551245957,17.3439490645337,17.7156134970025,17.512840749335,17.9081521672012,18.0106264442654,17.2481962882372,17.2446518547652,16.4592875212494,14.1548181090521,16.9763067959859,17.2967818080715,17.4843508957059,17.0098395494848,17.533055915513,17.1429346938122,15.881735348427,17.243229779696,16.6193889367442,16.8458452904605,16.0594712150124,16.606390753286,17.444513463626,17.0414880438815,17.0566588812584,16.1217763203544,16.2652304425753,15.8238150270368,16.2887939952749,17.2475103499499,16.6463055638164,16.917267174427
"88013",11.8858869916975,11.8858869916975,11.8858869916975,11.8858869916975,11.8858869916975,11.8858869916975,11.8858869916975,11.8858869916975,11.8858869916975,11.8858869916975,11.8858869916975,11.8858869916975,11.8858869916975,16.4868664387959,16.7164443804429,16.5472259234252,18.1102895835172,17.1691812332082,17.6170512873914,17.3714788876318,11.8858869916975,11.8858869916975,11.8858869916975,15.7460943837055,16.4563704592255,16.6199620146841,16.2170110351175,17.1865978947277,16.7002906940923,16.6597311585685,11.8858869916975,11.8858869916975,11.8858869916975,16.935003861059,17.1178662733349,16.6068244726121,16.070414486277,16.1017910558708,16.3425434954895,16.9460838354559,11.8858869916975,11.8858869916975,11.8858869916975,16.4664748176705,16.3385971195745,16.135388651579,16.3716575490298,16.5385678686647,17.5228420215845,16.4703252313187,11.8858869916975,16.1778088137912,16.8553065002939,17.2131327055991,16.89520840875,16.858187454422,16.4962452460971,12.8858869916975,16.5319753533212,17.0621304836553,17.0182545223172,16.7541176298339,16.5279198386256,17.5469245960836,17.0486039434681,17.1160697743868,16.6596336127937,16.6485541976083,16.4531259199125,16.9292237280509,16.4649764269999,16.2201326676946,16.7391213331357,16.540339970322,16.1696118826042,16.4441575382322,16.284968651604,16.9107949548697,16.7499741488458,16.8110610518791
"88038",19.6814460395978,19.0679201003123,17.1052844767552,20.4423492544731,18.5368694562359,18.842528361077,19.2305810640948,19.8094290153372,19.2024754034592,19.1269791660543,16.4115771894594,14.8901217487374,16.6756400858245,18.6081067960449,17.5574412640212,17.6899433890068,16.8056557159554,17.2384980397436,18.8488826891911,17.3562112258493,16.3852389041445,14.4459201271752,17.3706278154065,18.2741278658828,19.0437909491513,20.1641986301487,17.9443689135403,17.4093992236543,17.3124221152895,17.6404426604796,15.6811834969446,16.1435426542332,14.7131716843148,17.7920022488867,19.6804848664865,17.9539917807786,17.3204568244785,17.0155130582317,17.1102589927761,16.8800019647739,14.4052744488064,14.2933279469564,14.7111291963035,18.9736441206572,18.5338772100333,18.7818815458331,16.8731797351905,16.9247081382105,16.7931460447313,17.1372113112696,15.0484443009185,16.9878746296561,15.0234511614618,19.5042545487724,19.7619942804819,19.6575766487878,17.2354252852653,16.2789575644513,17.1097898535027,17.5418453032281,16.1826659195307,15.1438216322665,14.9223056479952,19.8546918818618,19.6582358938649,19.8953001359045,17.2530718722591,17.4353609858464,17.4355563251957,17.394127706093,16.1428649114727,15.9353722655594,14.595607155062,18.9853527747747,20.0803178929571,18.493116622991,17.0593444608244,17.2676371081874,17.5848671045236,17.3836705464057
