D01E01J D01E02J D01E03J D01E04J D01E05J D01E06J D01E07J D01E08J D01E09J D01E10J D04E01J D04E02J D04E03J D04E04J D04E05J D04E06J D04E07J D04E08J D04E09J D04E10J D07E01J D07E02J D07E03J D07E04J D07E05J D07E06J D07E07J D07E08J D07E09J D07E10J D14E01J D14E02J D14E03J D14E04J D14E05J D14E06J D14E07J D14E08J D14E09J D14E10J D21E01J D21E02J D21E03J D21E04J D21E05J D21E06J D21E07J D21E08J D21E09J D21E10J D28E01J D28E02J D28E03J D28E04J D28E05J D28E06J D28E07J D28E08J D28E09J D28E10J D35E01J D35E02J D35E03J D35E04J D35E05J D35E06J D35E07J D35E08J D35E09J D35E10J D42E01J D42E02J D42E03J D42E04J D42E05J D42E06J D42E07J D42E08J D42E09J D42E10J
D21E08J -1.53036459620004 -1.63027079061269 -1.5251477862705 -1.71455642687101 -1.11154132641855 -1.31057024578913 -1.25751598293611 -1.59373589800775 -0.955813318294823 -1.54270283381256 -2.93045031294972 -2.99870476496434 -2.808604641797 -1.11738028367481 -2.95652724963217 -2.69388593889341 -2.99060009712371 -3.05021990633208 -3.00056702036362 -0.697796239563495 -2.43653902459088 -2.44532449695577 -0.731128121424913 -1.1487213458344 -0.849095077978097 -2.69846018533432 -2.79846021725358 -3.2749544712984 -3.43723024479619 -2.49627001630322 -3.06128763684108 -3.12573619084813 -3.40108032897018 -3.45707036757531 -3.38082752870325 -3.20401391050058 -3.58959970099296 -3.24733200121425 -2.82393234730666 -3.16227000482283 -3.13448832659927 -3.59053593260857 -3.04716408838871 -3.26956087181408 -2.75331183325683 -3.02103523468039 -2.32331202048233 NA -2.81306850976285 -3.15261982945344 -1.84809438897006 -2.39304623755616 -2.0792581676053 -1.77525411790328 -2.7419923341965 -2.28253682829723 -2.72989916141485 -1.91645271954713 -2.55478730142509 -2.00329573474067 -2.74185551679335 -2.20560573167098 -2.83093853326051 -2.06997883732195 -2.83111081549788 -2.31750392903706 -2.83179104268952 -0.619846167224679 -2.9936154036603 -3.13149192690752 -2.99088462423472 -2.58622710266572 -3.28116300030103 -2.53714834112873 -2.3668758067516 -2.63603232131006 -2.10929375965546 -2.52909765094211 -0.676598349960934 -2.56336922096601
D21E09J -1.68270191645518 -1.70124714323325 -1.65977355233238 -1.80184247951864 -1.24897774703649 -1.4009509417186 -1.33198367819171 -1.69007058352719 -1.06823823783853 -1.59563547851883 -2.48760112624789 -2.72010723385958 -2.74629745425976 -2.75054993560373 -2.59803090052288 -3.03405166322006 -3.16746221983739 -2.75516725343627 -2.94021687678421 -2.67293949102226 -2.39315479371203 -2.27090975993357 -2.57242511439883 -2.85051629687427 -2.64661461380995 -2.51806607733966 -2.89345547169373 -2.89187990422314 -2.75164573096151 -2.84996744532124 -2.78006675309809 -2.69436782644823 -2.83132637073036 -3.07955374219464 -3.10394627218848 -2.79169594436337 -3.33842590164084 -3.13595935184818 -2.64121265904258 -2.60943342419746 -3.71843143588293 -2.59581381063394 -2.73862246172877 -3.70602168218613 -4.3153386073301 -2.7983434456575 -2.4599583496435 -2.81306850976285 NA -3.289701683452 -2.86516738924062 -2.66102603455986 -3.37275912124229 -2.98458547008861 -2.10954117566351 -2.95196216416803 -1.00039211709041 -3.12284862039032 -3.43240851153027 -2.59804904834798 -2.73097023380277 -2.39300252660178 -2.53968931862409 -0.88773341573634 -1.89774911226786 -3.46853350892079 -3.20738114411803 -0.46897732509982 -3.55905053316302 -3.5973829517671 -1.98272374668146 -1.53742434144917 -3.17655317220618 -2.54021473264382 -2.39430737436964 -2.38500463203084 -1.54116735135374 -2.3056220208712 -0.449526830044396 -2.58261155712011
D21E10J -1.81676630171213 -1.84492189242852 -1.82821614731132 -1.96825611658909 -1.26569148991652 -1.53304813977029 -1.43656505165388 -1.84875535455793 -1.17490864608565 -1.73610449027692 -2.33397485650825 -2.56439272456954 -2.22542445471819 -2.47998099013472 -2.48367461193617 -3.24194708708676 -2.98174855736839 -2.79269441891157 -2.81792711596857 -2.18226964091944 -2.12333694498345 -2.44228275708441 -2.2545372217756 -2.77180979325886 -2.50405705993047 -2.42677486379983 -2.58015058027693 -2.66718211473216 -2.82332980852218 -2.76606609586937 -2.20271470176977 -2.45357884167738 -2.60307643389978 -2.65079485640128 -2.7632149941858 -2.15512459318695 -2.79970103067908 -3.19626960165421 -2.27411062046048 -2.70385834758613 -3.21355796521875 -2.27699153551311 -2.39621182120699 -3.12309580752243 -2.78379616215065 -2.91178162213702 -1.89155547298366 -3.15261982945344 -3.289701683452 NA -2.8684105691744 -2.76257607572938 -3.49625752764888 -2.98473396428733 -2.63910515268734 -2.61183183468514 -1.00839108129936 -2.7817093998595 -2.63701178754105 -3.18678115853423 -2.56059954114126 -2.19063787119089 -1.91775760711176 -0.966846923334425 -2.21211087649471 -2.90083750528633 -3.9498632371985 -2.99694895324514 -3.02432842623155 -3.10102165524149 -2.25576823164903 -1.59207026607331 -1.92943583067178 -2.00659451031318 -2.64253844442326 -2.30914350335079 -2.40371095546997 -2.15649717445843 -2.07297246638071 -2.35943729979486
D28E01J -1.9108951554924 -1.8677788873548 -1.90433397880781 -1.98189787693033 -1.22749217418139 -1.73590054375198 -1.58164431873657 -2.18394498669005 -1.43986648120323 -1.80369931909734 -1.62249960701024 -1.84536898534608 -1.64153195500252 -2.23871066709819 -1.42253985245985 -1.22801900517569 -3.07755602106355 -2.0326222092643 -3.06008558820774 -2.15951778581085 -0.84864402375207 -1.11129010124718 -1.58336342013111 -2.20130572585712 -2.3381776356747 -2.44921547383468 -3.24306966258143 -1.68627044685033 -1.74862570506678 -2.28415163882944 -2.28668992281259 -1.8277636217002 -1.41538036004134 -2.31332044492881 -2.04924462449119 -2.38039403365149 -3.11631182770718 -2.94378925175624 -3.71086488293522 -1.6203918705326 -2.95557387183833 -1.82673659337321 -1.92161191804337 -3.18650248582762 -4.14789766654754 -3.55949368644343 -1.95194596029196 -1.84809438897006 -2.86516738924062 -2.8684105691744 NA -3.68652358357253 -2.2760813508108 -2.84178618129161 -2.14161084424817 -2.08249134684834 -1.42095693575891 -1.94004397668259 -2.79688779298415 -2.65248081396565 -2.89331262172353 -1.80419355940447 -2.86437818577113 -1.22898682292086 -2.48289174390752 -1.54854485310262 -4.20114175835639 -1.15962424745283 -2.68540856104861 -2.30127427109351 -2.56413217835327 -1.27883642167195 -1.84450700797588 -2.27676877079965 -2.21409477058706 -2.71734465780583 -2.5083752297481 -3.29794546032717 -1.29125553375631 -2.92546220622688
D28E02J -1.93623110927113 -1.94412427418927 -1.99546863927974 -2.18800166227128 -1.24298488695878 -1.71564635527638 -1.55835462194189 -2.16718599299423 -1.31902461763436 -1.91817964763897 -1.45887457441505 -1.57686826073572 -1.21679364007341 -0.592598553418066 -2.2014807423407 -1.78721882125181 -2.46040792955873 -2.02571251022647 -3.6528317418555 -0.536406707955491 -0.885770411480676 -1.43104019940976 -0.485939346558899 -0.614673769692323 -0.5704024402078 -2.88736579301439 -2.0352396325289 -2.25977177259832 -2.0874418510434 -1.14065378010606 -1.51086410134804 -2.4281985438943 -1.53522421356938 -2.82899204216639 -1.79265200831786 -2.51135979986025 -3.49367828453146 -2.96566401941771 -2.91438669915241 -2.0051805734457 -2.85175601317675 -1.83696886101955 -2.14807087131297 -2.86530861007804 -3.3296829325415 -3.11626871995767 -1.81040230982382 -2.39304623755616 -2.66102603455986 -2.76257607572938 -3.68652358357253 NA -3.14955652783233 -2.46142694977236 -2.07116749341728 -2.89352656984895 -1.12766797086601 -3.07294154932697 -2.78185213796933 -3.38008992111243 -2.53391887658291 -1.70284751430165 -2.87684274331555 -0.99566480089148 -3.07200450465957 -2.75801944533291 -2.69803051079143 -2.92694148070889 -2.20176874376055 -2.70114673429782 -2.77508886095539 -1.36824547899144 -2.06820139235423 -2.36442464173787 -2.29380022091395 -3.44249605452347 -3.59834919142296 -2.67236533358139 -2.77059858713865 -2.37814614385179
D28E03J -1.93656658039624 -1.9494242245627 -1.99327446045715 -2.11503854633962 -1.20640017936677 -1.77959361120059 -1.63995042277115 -2.34223403126353 -1.470728983894 -1.89768541486134 -2.54221989934073 -2.7661006195517 -2.73053768005658 -0.709761662779245 -2.49494343544713 -1.37102057824833 -2.61099350266393 -2.5917587869585 -2.38771443427558 -0.652516829917924 -1.973954197176 -1.61189307594948 -0.586408574322867 -0.678549784165821 -0.660351758838437 -2.18237875216023 -2.2074122214038 -2.50093377097369 -2.77265513012574 -1.31042224002963 -1.32847203925203 -2.1314029356586 -2.38002644003764 -2.94346776028445 -2.34166894109235 -3.40567375287554 -3.59363814326759 -2.58376411409823 -3.21238848240532 -1.78325466238353 -3.09611110220054 -2.30811849704852 -2.63959508494437 -3.33096209315355 -3.96797999707112 -3.20338089239589 -2.10478690251692 -2.0792581676053 -3.37275912124229 -3.49625752764888 -2.2760813508108 -3.14955652783233 NA -3.40189628617051 -2.02773693568265 -2.8301503321843 -1.28531017743575 -2.79060149028134 -3.51568561237996 -1.68246532423874 -2.76810825424674 -2.70931058637685 -2.48008567300729 -1.09745045525682 -1.2407378459563 -2.80451994073123 -3.29860662438373 -0.466474848926175 -3.26685321843798 -3.05072795029986 -1.366625960973 -1.38806127811278 -2.79086696072547 -2.88464746288596 -2.25871000167132 -2.06002887365175 -1.75632997993067 -2.19954377353487 -0.492979824931577 -2.58829826021139
D28E04J -1.84667104726502 -1.82309761707743 -1.84994061095005 -1.96337207878974 -1.18724627954881 -1.69641808025366 -1.5290604185974 -2.14530611560954 -1.39072644849457 -1.76903980007489 -1.46105073884337 -1.74851091303683 -1.68065951733768 -2.11443321942296 -1.38794905735869 -1.25791526536169 -2.49467223398573 -1.83237881487982 -2.48418362317811 -2.05006455950581 -0.813633849382475 -1.24600488295215 -1.5997756129317 -2.3307855712398 -2.25989796555269 -2.24503967089026 -2.09204339681826 -1.68881487479573 -1.7180787514695 -2.30669335329945 -2.03186482878069 -1.69872798090538 -1.14110113164051 -2.17714206563057 -1.65746295229321 -2.10895012721353 -3.0194677342012 -2.84381759399694 -2.71963292028393 -1.42854432754605 -2.31487211033948 -1.7737633972772 -1.44245082657689 -2.61529811870655 -3.51946235836159 -3.01257473655923 -1.83167584739258 -1.77525411790328 -2.98458547008861 -2.98473396428733 -2.84178618129161 -2.46142694977236 -3.40189628617051 NA -2.53949884311795 -2.92741878085131 -1.23190868475381 -3.1723981294609 -2.31439590463302 -3.80391010409114 -2.44454994872216 -1.48102993583748 -2.18127010083965 -1.09313322800875 -2.56260280306584 -2.17349103895783 -3.42428285814744 -1.03462253345909 -1.96595438032551 -2.43237099309245 -2.01180262441429 -1.2372810082068 -2.8645447015325 -3.35737538974862 -2.0060386144237 -2.78157045599552 -2.32773920981156 -2.93104172978757 -1.16267585636633 -2.19627990565263
D28E05J -2.09095355417803 -2.07464743720373 -2.15112767292027 -2.26167646896436 -1.37877855948917 -1.84850473522761 -1.69478107622952 -2.28531097291166 -1.47180373159455 -1.97486668087517 -1.89507949604399 -2.31600066754737 -3.27563492101042 0.166573850350988 -1.73254360159452 -2.18580394690313 -2.32326593494029 -1.91746910708857 -2.06623810562345 0.198262052791575 -1.23307385109695 -1.41500860710185 0.264182635395806 0.0151014044313777 0.169326101263114 -1.62978781410357 -2.20945391887226 -1.82000323296905 -2.18985716003785 -0.725983335866149 -1.21204948246289 -1.8349464830453 -1.80663539856457 -2.09281930571455 -1.84703373347233 -1.74526435085647 -1.87944745187927 -1.97205088783717 -1.38202499393588 -2.18645105144534 -1.96453243088378 -2.08607682699104 -2.33027181743102 -1.97137910659385 -1.82763397505548 -2.72779745858114 -2.04567934678856 -2.7419923341965 -2.10954117566351 -2.63910515268734 -2.14161084424817 -2.07116749341728 -2.02773693568265 -2.53949884311795 NA -2.4680251201273 -1.39885984206751 -1.85845746295 -1.77546300308097 -2.29624357258602 -2.15201000976286 -1.93937675713738 -2.61422721778278 -1.15591448722541 -2.63840256011469 -1.95808696610498 -3.28690178035242 -1.18105160653652 -3.34115713613195 -2.76858632524396 -2.24517021157894 -1.76579111578897 -1.88922225611261 -1.98174521228505 -3.32658454845376 -2.69278401093287 -2.1455331077589 -2.36923837898864 -1.05275274520146 -2.0165870052616
D28E06J -1.99737087001043 -2.01505677850704 -2.06236571341166 -2.19571482227664 -1.16603935777431 -1.88436883214028 -1.70339115254873 -2.442625212511 -1.58792424810294 -1.96310518376242 -1.99402412191427 -2.59269964793351 -2.06786386498451 -0.755664926166085 -1.67108618403377 -1.56757974084003 -2.36596385037939 -2.44207673138414 -2.48226047106601 -0.675714725834625 -1.8014878471147 -1.81877181781191 -0.61494896747719 -0.654289331942937 -0.671333288187495 -2.07678833189825 -2.21966311181859 -2.38304944686122 -2.50253111224477 -1.0807335195911 -1.64259835440572 -2.44445208704988 -1.798046163244 -2.52465112638279 -2.34513520934661 -2.2202400788388 -2.42585370547879 -2.41986039837931 -1.97922117604519 -1.83487065450608 -2.8778566145995 -2.37599526914997 -2.70000463888301 -2.94716060032888 -2.98095187961767 -3.84855040431121 -1.88712974097016 -2.28253682829723 -2.95196216416803 -2.61183183468514 -2.08249134684834 -2.89352656984895 -2.8301503321843 -2.92741878085131 -2.4680251201273 NA -1.40605453197341 -1.2618408199065 -2.28310667926085 -1.88816690858068 -2.28677478994214 -2.09422378118121 -2.71752109993211 -1.17179990537646 -2.06081077395215 -2.13420198751891 -2.96102292907564 -0.498080653129151 -2.3896354197129 -1.88060395894007 -1.68146862568781 -1.46976068972294 -1.66232811954422 -1.99505009019534 -1.93217384916927 -1.79692254311416 -1.84003103800658 -1.63937796086811 -0.573664157461484 -1.84338098474288
D28E07J -1.43406121571292 -1.58860726038433 -1.48707483831206 -1.61649442300625 -1.08685204260954 -1.26601090696335 -1.21363179607264 -1.66203218141966 -0.93978685393085 -1.50069032643408 -1.16833654400695 -1.17203871427963 -1.18990135943822 -0.938171922479783 -1.21090035970482 -1.21157346645436 -1.28450914749731 -1.12722155445253 -1.22335939696713 -0.702412663243815 -1.1167334660694 -1.99790154179916 -0.695259038076292 -0.940452310718958 -0.766762575309734 -1.01807709504853 -1.13438883996362 -1.14656088474004 -1.35872685138507 -1.28607981762621 -1.19270986797911 -1.14826455314093 -1.34538397832144 -1.34127164341949 -1.32449868918662 -1.08018774662272 -1.42133077820354 -1.15445323921588 -0.96188281914391 -3.71956191627476 -1.3723172515286 -1.47478123746011 -1.1112201155589 -0.951556951000149 -0.948643955611022 -1.23251690571282 -1.44935649780375 -2.72989916141485 -1.00039211709041 -1.00839108129936 -1.42095693575891 -1.12766797086601 -1.28531017743575 -1.23190868475381 -1.39885984206751 -1.40605453197341 NA -1.3823502100628 -1.21988037904368 -1.45143526460845 -1.23906202681932 -1.21089768503236 -1.1629323603275 -2.19089503636608 -1.17949233606114 -1.41556486335047 -0.965735075247126 -0.623517091325247 -0.935649151567974 -1.25049350678145 -1.35325632869786 -1.98550381067559 -1.25524907346277 -0.95287581997409 -1.11442830500565 -1.26985494739325 -1.31011889917468 -0.959917686825982 -0.735746744424113 -0.909949811860329
D28E08J -1.78157195503923 -1.85373029637535 -1.87251124456316 -2.02614199204402 -1.05414327939303 -1.73017378811253 -1.54662820780263 -2.24556920764814 -1.3792104979738 -1.82888741467862 -1.62711823965528 -1.84398968746687 -1.63226082658894 -0.742173452524314 -1.76372517082694 -1.54777048993945 -1.93888842845112 -1.8902984157925 -1.98914050168205 -0.623206883573553 -1.59943778431829 -1.541660167659 -0.610684266550331 -0.697755335384256 -0.629849827372681 -1.65664294227475 -1.64868183712707 -2.23049038565255 -2.39284638993254 -1.41983731503409 -1.48244164819145 -1.86180185619033 -2.0061886482257 -2.20561152307423 -1.88915172117167 -1.77509791712444 -2.01483552705996 -2.84069159441473 -1.4299270269811 -1.65075205500102 -2.76523583471661 -1.99289386178935 -2.28382821681 -3.04074304438738 -3.36946575007715 -2.10177122868026 -1.91095265264284 -1.91645271954713 -3.12284862039032 -2.7817093998595 -1.94004397668259 -3.07294154932697 -2.79060149028134 -3.1723981294609 -1.85845746295 -1.2618408199065 -1.3823502100628 NA -2.49796178126996 -2.59378834060292 -1.57303618800073 -1.59216915354655 -1.40021261598221 -1.16094340388312 -1.50263116746695 -2.72531186627119 -3.32129617538328 -3.14657595977975 -3.09845127758755 -2.87207884407158 -1.48032611208942 -1.33511477664995 -1.76451433084269 -1.64653268071956 -2.33965050171986 -1.91840868105627 -2.32442464903286 -2.73591713146999 -2.27324541300011 -3.34854823809783
D28E09J -2.04118611197413 -1.9914583749725 -2.08097031330872 -2.18333202958101 -1.42113243541991 -1.79086350226036 -1.64988929098339 -2.22012891787283 -1.41654854287032 -1.97555824965329 -2.88882777190503 -3.07296812261492 -2.97318706789315 -2.71027497729517 -2.44710266677202 -1.68964169769294 -4.04866761323384 -3.87016645985409 -3.69318699290434 -2.01194324963927 -2.2872379920316 -1.91823005381115 -2.03009880320175 -2.40562452811383 -2.12057727863206 -3.2713642752826 -4.02551068162574 -3.5611473550396 -3.04502499299332 -3.00886861674523 -3.00305400757756 -3.30903448484717 -3.49907457950179 -2.89426776471113 -1.35639876522947 -3.09628545148423 -3.46338417792243 -3.35124947703657 -3.00319665315063 -2.33346256579183 -3.34087739419095 -3.36238686211622 -3.51329092802874 -3.46882428121681 -3.34297376670167 -2.87461230375139 -3.33882720931635 -2.55478730142509 -3.43240851153027 -2.63701178754105 -2.79688779298415 -2.78185213796933 -3.51568561237996 -2.31439590463302 -1.77546300308097 -2.28310667926085 -1.21988037904368 -2.49796178126996 NA -2.10204141186888 -3.42290855164167 -3.15532936267132 -2.60571769507577 -0.994824030618485 -1.67270151606998 -2.29008563849446 -2.82765142942049 -0.485860923047347 -2.91792936533191 -2.68092329797464 -1.30007832974834 -1.4864490667189 -2.93778156076283 -2.94912592813263 -2.18846712049785 -1.9108218955598 -1.40480292708151 -1.78387361388391 -0.49207564146093 -2.17989625773878
D28E10J -1.77640127591563 -1.82740622698131 -1.84036689390504 -1.96237164093637 -1.04811762668996 -1.70537237712041 -1.53877376811755 -2.26121774950163 -1.41683710988516 -1.78907761215219 -2.31149787201545 -2.62357790065264 -2.31187135656066 -0.889872170396014 -2.19070669200091 -1.49577659317692 -2.61660126553555 -2.82540934675326 -2.48107833275059 -0.691843870041797 -2.31611307481308 -2.11515655720413 -0.653962377102923 -0.776389613362908 -0.707791528701991 -1.96894566445748 -2.59868824684146 -3.10992070402058 -3.10005319765922 -1.75049316123242 -2.09371805391539 -2.62586382985023 -2.64036724321376 -2.82178384025852 -2.55437979166119 -2.95568182877154 -2.6071833486316 -2.60280829541961 -1.87164651141444 -1.87265680314231 -2.23434929028415 -2.74181019188239 -3.04850826380415 -3.53538287024313 -2.90424023555741 -4.26728645220819 -2.08123787614495 -2.00329573474067 -2.59804904834798 -3.18678115853423 -2.65248081396565 -3.38008992111243 -1.68246532423874 -3.80391010409114 -2.29624357258602 -1.88816690858068 -1.45143526460845 -2.59378834060292 -2.10204141186888 NA -2.74252502551989 -2.58655178398268 -3.03756462512592 -1.23532403806146 -2.86338544483712 -2.05114013368462 -3.37658461732438 -3.74216964820065 -2.85318727374216 -2.9057956442393 -3.1424366958993 -1.58310265350727 -2.03253059859106 -2.21935053177509 -2.26266936486728 -2.3293042446769 -2.85565238223416 -2.94821985198546 -2.01464561058403 -3.16874504834879
D35E01J -2.05113126455945 -2.05991936217678 -2.10921852403137 -2.22321314714693 -1.38110299073037 -1.8256637680034 -1.68616980652175 -2.22780818218445 -1.44992255975522 -1.98644284455804 -2.38387394111608 -2.68061127712273 -2.46011165841458 -0.735066488583514 -1.76243800319537 -1.82065899309647 -3.49035717920693 -3.07435930662031 -2.74356960272416 -0.633295991658773 -1.71849675984325 -1.96009694450198 -0.588630313079135 -0.694855112968941 -0.670061170747173 -3.07406063893379 -3.37615372966222 -3.40457410059478 -3.43449332683409 -1.41047654331608 -1.45304540538112 -2.91093064116757 -2.38734308401267 -3.0699715376657 -2.49711776256412 -3.15478794363625 -3.7523157182111 -3.51549716081697 -3.05317434332536 -2.31715415345667 -3.12002452431656 -2.53802480881009 -3.27086129185571 -2.98833139279063 -3.6454467267339 -2.59915821986833 -2.1517023147903 -2.74185551679335 -2.73097023380277 -2.56059954114126 -2.89331262172353 -2.53391887658291 -2.76810825424674 -2.44454994872216 -2.15201000976286 -2.28677478994214 -1.23906202681932 -1.57303618800073 -3.42290855164167 -2.74252502551989 NA -2.63177773503163 -2.88913505956298 -0.973893688940226 -2.97193529979732 -2.80617800836512 -3.08950765123753 -2.54804386902258 -2.93914649123696 -2.21984652281042 -3.05289404996025 -1.53171818250428 -3.20452372282295 -2.91072021074323 -2.26810191064606 -3.27958891678014 -3.47537248668145 -2.9673730989728 -1.17324423164811 -2.91774959733765
D35E02J -1.98028667352069 -1.96982681620187 -2.02371977080676 -2.19161798379666 -1.20663578091206 -1.77550429780317 -1.60071114095509 -2.2436430696182 -1.37295804705683 -1.92706902011355 -2.0377394609141 -2.8643061576071 -3.22637246464199 -0.573539386716689 -1.45251493075321 -1.62134955201394 -3.07672111427007 -3.45509201908144 -2.75948075496306 -0.515609448890948 -1.17199810642942 -1.3760807885593 -0.465152986292169 -0.661680823957782 -0.527650787085054 -3.00608902185474 -3.35559773926445 -2.96597952149319 -2.86756009418065 -0.918801709482995 -1.0996885552837 -2.62399368574523 -2.00762995919169 -2.32173906740475 -1.66675563452129 -3.26848520437173 -3.41184386861424 -2.98029762430754 -3.10008706536781 -1.56375588444716 -2.80122705856369 -1.85361300543874 -3.50371031282996 -2.63371870373675 -3.00216612860522 -2.89613672494248 -1.76646715713419 -2.20560573167098 -2.39300252660178 -2.19063787119089 -1.80419355940447 -1.70284751430165 -2.70931058637685 -1.48102993583748 -1.93937675713738 -2.09422378118121 -1.21089768503236 -1.59216915354655 -3.15532936267132 -2.58655178398268 -2.63177773503163 NA -2.54579797234964 -0.985884436999128 -1.43491786852193 -2.60067233008161 -2.86967511150076 -0.491107026101318 -2.68745912705128 -1.90724111892738 -1.48400551848479 -1.22733632964518 -2.77930217312702 -2.50337032215443 -1.98439678570009 -1.75674204107198 -1.34875573736066 -1.72727657304365 -0.478263462870604 -2.1107512555049
D35E03J -2.02687519739042 -1.98108023302402 -2.05448539717672 -2.12258147803513 -1.48519569233083 -1.74478200751258 -1.63659996697315 -2.15989140561047 -1.40395684336667 -1.91439725039589 -2.08594657619798 -3.01767921005621 -3.45201559093984 0.205248453255209 -1.61773928582963 -2.10292044677252 -2.80306890754035 -3.03912469140524 -3.58751893910808 0.248727330546738 -0.621053734495807 -1.35797908419756 0.320064318135748 0.132536481635709 0.236671350715958 -2.54732231624416 -2.27222192075497 -2.97086360013203 -3.13223054906873 -0.497651588964469 -0.257681418798306 -2.32247819250367 -1.36432091409083 -2.5999751631422 -1.39113807695458 -2.72477008765584 -3.0776162668666 -3.04463861482126 -2.6023460511226 -2.21351019091617 -2.41919820340884 -2.109135320384 -3.16846477067989 -2.99364175387614 -2.85001632851204 -2.93065349773682 -2.04040379775011 -2.83093853326051 -2.53968931862409 -1.91775760711176 -2.86437818577113 -2.87684274331555 -2.48008567300729 -2.18127010083965 -2.61422721778278 -2.71752109993211 -1.1629323603275 -1.40021261598221 -2.60571769507577 -3.03756462512592 -2.88913505956298 -2.54579797234964 NA -0.954392464113211 -4.06208015684803 -2.20746621143273 -2.86600581138848 -2.24759853099599 -2.42246085742451 -1.83259883167275 -3.45772226834637 -1.48806661006933 -3.67776534152511 -3.14596594863188 -1.93022996055292 -2.63214719923884 -2.95533023573798 -2.45432607353072 -1.07404564016441 -2.00546606672477
D35E04J -1.32413009553201 -1.48259614006274 -1.39353075812936 -1.53738032733813 -0.965494733177948 -1.15707786139168 -1.13750396163231 -1.61344279513565 -0.878470422416197 -1.35391873384203 -1.03243005854035 -0.965644545082841 -0.94949611951562 -0.91571097639916 -1.08801138391822 -0.924398564126649 -1.05039064893016 -0.959854986007313 -0.887252798323059 -0.675672624695506 -1.00941958108609 -1.88396276236718 -0.68736815667681 -0.902389251254779 -0.724758208690526 -0.878548743149536 -0.959501524458001 -1.04833326458691 -1.24813295417428 -1.13216926386862 -1.08655755363874 -1.00016956799912 -1.2467026188063 -1.21634086309773 -1.11065064106383 -0.95709778643163 -1.23311028235141 -0.989519618391295 -0.819252795268516 -2.53681308738232 -1.10677293343859 -1.23831332007109 -1.03229058806982 -0.81488948722424 -0.916935973441578 -0.911551478925005 -1.14397894882292 -2.06997883732195 -0.88773341573634 -0.966846923334425 -1.22898682292086 -0.99566480089148 -1.09745045525682 -1.09313322800875 -1.15591448722541 -1.17179990537646 -2.19089503636608 -1.16094340388312 -0.994824030618485 -1.23532403806146 -0.973893688940226 -0.985884436999128 -0.954392464113211 NA -1.03155460660818 -1.12136904079756 -0.797474194845799 -1.09789980708097 -0.889982840384534 -1.00688512844073 -1.22820054378218 -2.04639409029302 -1.01931254433266 -0.783477075953997 -0.937281962250507 -1.00506491177433 -1.20718639366603 -0.76641778531461 -1.04463687060001 -0.762501829547529
D35E05J -1.9623674403873 -1.95912955047123 -1.9635193525166 -2.00863324632066 -1.48495708452507 -1.71231114591228 -1.65184263119781 -2.04064671898744 -1.42449124762904 -1.81695108960663 -2.09453625295524 -2.3730127242127 -3.43070257956921 -0.738048956400847 -1.67490005952536 -2.06013134103678 -2.6505855634912 -2.60686471738478 -2.95070913992373 -0.722740533464385 -1.5190900887844 -1.78181585491546 -0.660883363726281 -0.792517257825897 -0.738925829318533 -1.66978621326925 -2.13194485998025 -2.60429672042671 -2.02456027790902 -1.29852200438296 -1.0630584836309 -1.40205915848192 -1.60705887068527 -2.17095424803364 -2.18569322079948 -3.81602742730638 -2.22084381694562 -2.1176390155719 -1.85817621580633 -2.92844215675391 -1.37138684605642 -2.23257020453303 -2.35592183685502 -3.07067074777594 -3.93216728106875 -3.27136556371158 -2.54614732882946 -2.83111081549788 -1.89774911226786 -2.21211087649471 -2.48289174390752 -3.07200450465957 -1.2407378459563 -2.56260280306584 -2.63840256011469 -2.06081077395215 -1.17949233606114 -1.50263116746695 -1.67270151606998 -2.86338544483712 -2.97193529979732 -1.43491786852193 -4.06208015684803 -1.03155460660818 NA -1.1884610747154 -3.6036346507214 -2.19504131220385 -2.52367902373742 -1.57766550486754 -2.99839238081557 -1.71203461331997 -2.59172152615634 -3.57062839566282 -2.33766621853993 -3.26089616757055 -2.51784369477393 -2.73951608854661 -1.00768735390315 -2.7033509500707
